annee,parametre,entite_geo,indicateur,valeur
1979,Orthophosp,24,indic_b100,"1,1154366286"
1980,Orthophosp,24,indic_b100,"1,0045990239"
1981,Orthophosp,24,indic_b100,"1,4313915726"
1982,Orthophosp,24,indic_b100,"1,1066909471"
1983,Orthophosp,24,indic_b100,"0,7960540808"
1984,Orthophosp,24,indic_b100,"0,6830357143"
1985,Orthophosp,24,indic_b100,"0,5172413793"
1986,Orthophosp,24,indic_b100,"0,6465770668"
1987,Orthophosp,24,indic_b100,"1,1451649261"
1988,Orthophosp,24,indic_b100,"0,8833797453"
1989,Orthophosp,24,indic_b100,"1,2864096116"
1990,Orthophosp,24,indic_b100,"1,4487632788"
1991,Orthophosp,24,indic_b100,"0,9032201885"
1992,Orthophosp,24,indic_b100,"1,1231244943"
1993,Orthophosp,24,indic_b100,"0,7612096774"
1994,Orthophosp,24,indic_b100,"0,4952552353"
1995,Orthophosp,24,indic_b100,"0,8494333253"
1996,Orthophosp,24,indic_b100,"1,0325875568"
1997,Orthophosp,24,indic_b100,"0,5017482517"
1998,Orthophosp,24,indic_b100,"0,488869448"
1999,Orthophosp,24,indic_b100,"0,3913092663"
2000,Orthophosp,24,indic_b100,"0,4931456595"
2001,Orthophosp,24,indic_b100,"0,2216924082"
2002,Orthophosp,24,indic_b100,"0,3492330814"
2003,Orthophosp,24,indic_b100,"0,4778576914"
2004,Orthophosp,24,indic_b100,"0,3127293402"
2005,Orthophosp,24,indic_b100,"0,3871783687"
2006,Orthophosp,24,indic_b100,"0,3764093329"
2007,Orthophosp,24,indic_b100,"0,4748690328"
2008,Orthophosp,24,indic_b100,"0,2761461102"
2009,Orthophosp,24,indic_b100,"0,3537040168"
2010,Orthophosp,24,indic_b100,"0,3805008206"
2011,Orthophosp,24,indic_b100,"0,5366743264"
2012,Orthophosp,24,indic_b100,"0,260434519"
2013,Orthophosp,24,indic_b100,"0,2564785817"
2014,Orthophosp,24,indic_b100,"0,3139400922"
2015,Orthophosp,24,indic_b100,"0,2670047479"
2016,Orthophosp,24,indic_b100,"0,2675595238"
2017,Orthophosp,24,indic_b100,"0,2716759473"
2018,Orthophosp,24,indic_b100,"0,3773855378"
1971,Orthophosp,33,indic_b100,"0,8106666667"
1972,Orthophosp,33,indic_b100,"1,2056827933"
1973,Orthophosp,33,indic_b100,"0,8884698575"
1974,Orthophosp,33,indic_b100,"0,8724423161"
1975,Orthophosp,33,indic_b100,1
1976,Orthophosp,33,indic_b100,"1,3719518607"
1977,Orthophosp,33,indic_b100,"0,7573333333"
1978,Orthophosp,33,indic_b100,"0,70155902"
1979,Orthophosp,33,indic_b100,"0,9437639198"
1980,Orthophosp,33,indic_b100,"0,6019900498"
1981,Orthophosp,33,indic_b100,"0,91792476"
1982,Orthophosp,33,indic_b100,"1,0970831519"
1983,Orthophosp,33,indic_b100,"0,9270601336"
1984,Orthophosp,33,indic_b100,"0,9187082405"
1985,Orthophosp,33,indic_b100,"0,6975088968"
1986,Orthophosp,33,indic_b100,"0,4521631898"
1987,Orthophosp,33,indic_b100,"1,0549244326"
1988,Orthophosp,33,indic_b100,"0,6218905473"
1989,Orthophosp,33,indic_b100,"1,0221290876"
1990,Orthophosp,33,indic_b100,"0,8542273737"
1991,Orthophosp,33,indic_b100,"0,7570293373"
1992,Orthophosp,33,indic_b100,"0,5874197345"
1993,Orthophosp,33,indic_b100,"0,5363726462"
1994,Orthophosp,33,indic_b100,"0,5265273312"
1995,Orthophosp,33,indic_b100,"0,6016305252"
1996,Orthophosp,33,indic_b100,"0,7764468931"
1997,Orthophosp,33,indic_b100,"0,656378725"
1998,Orthophosp,33,indic_b100,"0,6027726358"
1999,Orthophosp,33,indic_b100,"0,4256899202"
2000,Orthophosp,33,indic_b100,"0,5454150269"
2001,Orthophosp,33,indic_b100,"0,6385333121"
2002,Orthophosp,33,indic_b100,"0,7019114308"
2003,Orthophosp,33,indic_b100,"0,6503410916"
2004,Orthophosp,33,indic_b100,"0,3262151094"
2005,Orthophosp,33,indic_b100,"0,4421221865"
2006,Orthophosp,33,indic_b100,"0,4876741693"
2007,Orthophosp,33,indic_b100,"1,1807495854"
2008,Orthophosp,33,indic_b100,"0,435671451"
2009,Orthophosp,33,indic_b100,"0,3712404361"
2010,Orthophosp,33,indic_b100,"0,7784054154"
2011,Orthophosp,33,indic_b100,"0,3514485405"
2012,Orthophosp,33,indic_b100,"0,3151375656"
2013,Orthophosp,33,indic_b100,"0,2497720312"
2014,Orthophosp,33,indic_b100,"0,3903513082"
2015,Orthophosp,33,indic_b100,"0,339608229"
2016,Orthophosp,33,indic_b100,"0,4163300569"
2017,Orthophosp,33,indic_b100,"0,3589559135"
2018,Orthophosp,33,indic_b100,"0,3567052228"
1971,Orthophosp,19,indic_b100,"0,8568793733"
1972,Orthophosp,19,indic_b100,"1,0725751532"
1973,Orthophosp,19,indic_b100,"0,7586705202"
1974,Orthophosp,19,indic_b100,"0,6573327969"
1975,Orthophosp,19,indic_b100,1
1976,Orthophosp,19,indic_b100,"2,1578947368"
1977,Orthophosp,19,indic_b100,"2,4676524954"
1978,Orthophosp,19,indic_b100,"1,1337652439"
1979,Orthophosp,19,indic_b100,"1,1257466401"
1980,Orthophosp,19,indic_b100,"1,2565905646"
1981,Orthophosp,19,indic_b100,"1,3079268293"
1982,Orthophosp,19,indic_b100,"2,1621265391"
1983,Orthophosp,19,indic_b100,"0,6436737805"
1984,Orthophosp,19,indic_b100,"0,8205146304"
1985,Orthophosp,19,indic_b100,"0,5268782085"
1986,Orthophosp,19,indic_b100,"0,3714285714"
1987,Orthophosp,19,indic_b100,"0,7881097561"
1988,Orthophosp,19,indic_b100,"0,9054878049"
1989,Orthophosp,19,indic_b100,"1,4076981707"
1990,Orthophosp,19,indic_b100,"1,2942857143"
1991,Orthophosp,19,indic_b100,"0,899796032"
1992,Orthophosp,19,indic_b100,"0,4210526316"
1993,Orthophosp,19,indic_b100,"0,25"
1994,Orthophosp,19,indic_b100,"0,3214285714"
1995,Orthophosp,19,indic_b100,"0,8652439024"
1996,Orthophosp,19,indic_b100,"0,75"
1997,Orthophosp,19,indic_b100,"0,2361743244"
1998,Orthophosp,19,indic_b100,"0,4571428571"
1999,Orthophosp,19,indic_b100,"0,8245614035"
2000,Orthophosp,19,indic_b100,"0,4416546243"
2001,Orthophosp,19,indic_b100,"0,3441112717"
2002,Orthophosp,19,indic_b100,"0,4091463415"
2003,Orthophosp,19,indic_b100,"0,3603684971"
2004,Orthophosp,19,indic_b100,"0,4493902439"
2005,Orthophosp,19,indic_b100,"0,5712608382"
2006,Orthophosp,19,indic_b100,"0,3828760163"
2007,Orthophosp,19,indic_b100,"0,187245935"
2008,Orthophosp,19,indic_b100,"0,2218114603"
2009,Orthophosp,19,indic_b100,"0,2218114603"
2010,Orthophosp,19,indic_b100,"0,258780037"
2011,Orthophosp,19,indic_b100,"0,3409552846"
2012,Orthophosp,19,indic_b100,"0,1845238095"
2013,Orthophosp,19,indic_b100,"0,1973684211"
2014,Orthophosp,19,indic_b100,"0,2054732659"
2015,Orthophosp,19,indic_b100,"0,2383919237"
2016,Orthophosp,19,indic_b100,"0,1535404624"
2017,Orthophosp,19,indic_b100,"0,1798245614"
2018,Orthophosp,19,indic_b100,"0,2212789017"
1971,Orthophosp,46,indic_b100,"1,2909372739"
1972,Orthophosp,46,indic_b100,"0,8573767613"
1973,Orthophosp,46,indic_b100,"0,8294193589"
1974,Orthophosp,46,indic_b100,"0,8382694913"
1975,Orthophosp,46,indic_b100,1
1976,Orthophosp,46,indic_b100,"0,9795405099"
1977,Orthophosp,46,indic_b100,"0,5708356764"
1978,Orthophosp,46,indic_b100,"1,3452380952"
1979,Orthophosp,46,indic_b100,"1,5862645239"
1980,Orthophosp,46,indic_b100,"0,7666666667"
1981,Orthophosp,46,indic_b100,"1,010910459"
1982,Orthophosp,46,indic_b100,"1,3063354903"
1983,Orthophosp,46,indic_b100,"1,0428728704"
1984,Orthophosp,46,indic_b100,"0,8288094918"
1985,Orthophosp,46,indic_b100,"0,7403846154"
1986,Orthophosp,46,indic_b100,"0,6312125268"
1987,Orthophosp,46,indic_b100,"1,6590968719"
1988,Orthophosp,46,indic_b100,"0,8609815411"
1989,Orthophosp,46,indic_b100,"0,9115764172"
1990,Orthophosp,46,indic_b100,"0,7620608494"
1991,Orthophosp,46,indic_b100,"0,9990546964"
1992,Orthophosp,46,indic_b100,"1,0824807953"
1993,Orthophosp,46,indic_b100,"0,7497934631"
1994,Orthophosp,46,indic_b100,"0,8659697133"
1995,Orthophosp,46,indic_b100,"0,7557279376"
1996,Orthophosp,46,indic_b100,"1,037902849"
1997,Orthophosp,46,indic_b100,"0,7272244371"
1998,Orthophosp,46,indic_b100,"0,6691260233"
1999,Orthophosp,46,indic_b100,"0,2964793738"
2000,Orthophosp,46,indic_b100,"0,4739031763"
2001,Orthophosp,46,indic_b100,"0,5021456298"
2002,Orthophosp,46,indic_b100,"0,4005638537"
2003,Orthophosp,46,indic_b100,"0,4621512559"
2004,Orthophosp,46,indic_b100,"0,3805965434"
2005,Orthophosp,46,indic_b100,"0,537259775"
2006,Orthophosp,46,indic_b100,"0,442845466"
2007,Orthophosp,46,indic_b100,"0,4903008091"
2008,Orthophosp,46,indic_b100,"0,4236563928"
2009,Orthophosp,46,indic_b100,"0,4786616628"
2010,Orthophosp,46,indic_b100,"0,5153011216"
2011,Orthophosp,46,indic_b100,"0,4287162736"
2012,Orthophosp,46,indic_b100,"0,4490821939"
2013,Orthophosp,46,indic_b100,"0,4252189904"
2014,Orthophosp,46,indic_b100,"0,4686573357"
2015,Orthophosp,46,indic_b100,"0,5009698592"
2016,Orthophosp,46,indic_b100,"0,3601549221"
2017,Orthophosp,46,indic_b100,"0,3871993867"
2018,Orthophosp,46,indic_b100,"0,4024330151"
1971,Orthophosp,15,indic_b100,"0,9820295983"
1972,Orthophosp,15,indic_b100,"1,5168077339"
1973,Orthophosp,15,indic_b100,"0,994752492"
1974,Orthophosp,15,indic_b100,"0,4393514621"
1975,Orthophosp,15,indic_b100,"0,691314313"
1976,Orthophosp,15,indic_b100,"1,2485466653"
1977,Orthophosp,15,indic_b100,"1,5752497093"
1978,Orthophosp,15,indic_b100,"1,4957621151"
1979,Orthophosp,15,indic_b100,"1,682353379"
1980,Orthophosp,15,indic_b100,"1,0589305863"
1981,Orthophosp,15,indic_b100,"0,8450942159"
1982,Orthophosp,15,indic_b100,"2,7094469069"
1983,Orthophosp,15,indic_b100,"2,5291191515"
1984,Orthophosp,15,indic_b100,"2,433262846"
1985,Orthophosp,15,indic_b100,"2,3025539809"
1986,Orthophosp,15,indic_b100,"1,3408285736"
1987,Orthophosp,15,indic_b100,"0,6038143571"
1988,Orthophosp,15,indic_b100,"0,6559316169"
1989,Orthophosp,15,indic_b100,"1,3335956231"
1990,Orthophosp,15,indic_b100,"0,622115537"
1991,Orthophosp,15,indic_b100,"0,6792925362"
1992,Orthophosp,15,indic_b100,"0,4070265616"
1993,Orthophosp,15,indic_b100,"0,7744801148"
1994,Orthophosp,15,indic_b100,"0,6555340518"
1995,Orthophosp,15,indic_b100,"0,4764734351"
1996,Orthophosp,15,indic_b100,"0,5278409552"
1997,Orthophosp,15,indic_b100,"0,4473485244"
1998,Orthophosp,15,indic_b100,"0,2235256068"
1999,Orthophosp,15,indic_b100,"0,3403261788"
2000,Orthophosp,15,indic_b100,"0,5883245931"
2001,Orthophosp,15,indic_b100,"0,3434765702"
2002,Orthophosp,15,indic_b100,"0,3581944728"
2003,Orthophosp,15,indic_b100,"0,5221635364"
2004,Orthophosp,15,indic_b100,"0,3438974913"
2005,Orthophosp,15,indic_b100,"0,4014525359"
2006,Orthophosp,15,indic_b100,"0,2371140074"
2007,Orthophosp,15,indic_b100,"0,2129448709"
2008,Orthophosp,15,indic_b100,"0,2119800489"
2009,Orthophosp,15,indic_b100,"0,2621234049"
2010,Orthophosp,15,indic_b100,"0,3406959386"
2011,Orthophosp,15,indic_b100,"0,2206222592"
2012,Orthophosp,15,indic_b100,"0,3900737251"
2013,Orthophosp,15,indic_b100,"0,1675734212"
2014,Orthophosp,15,indic_b100,"0,1288875131"
2015,Orthophosp,15,indic_b100,"0,2596574819"
2016,Orthophosp,15,indic_b100,"0,2092323329"
2017,Orthophosp,15,indic_b100,"0,1638513879"
2018,Orthophosp,15,indic_b100,"0,2858003424"
1971,Orthophosp,47,indic_b100,"1,3640215255"
1972,Orthophosp,47,indic_b100,"0,9623164952"
1973,Orthophosp,47,indic_b100,"0,9209006928"
1974,Orthophosp,47,indic_b100,"0,7641025641"
1975,Orthophosp,47,indic_b100,"0,897207621"
1976,Orthophosp,47,indic_b100,"0,833819242"
1977,Orthophosp,47,indic_b100,"0,7576923077"
1978,Orthophosp,47,indic_b100,"0,6589482796"
1979,Orthophosp,47,indic_b100,"0,831408776"
1980,Orthophosp,47,indic_b100,"1,1461538462"
1981,Orthophosp,47,indic_b100,"0,7892857143"
1982,Orthophosp,47,indic_b100,"1,1247565462"
1983,Orthophosp,47,indic_b100,"0,6923076923"
1984,Orthophosp,47,indic_b100,"0,6478060046"
1985,Orthophosp,47,indic_b100,"0,7038461538"
1986,Orthophosp,47,indic_b100,"0,8387758641"
1987,Orthophosp,47,indic_b100,"0,9230769231"
1988,Orthophosp,47,indic_b100,"0,6349206349"
1989,Orthophosp,47,indic_b100,"0,9644034278"
1990,Orthophosp,47,indic_b100,"1,1702012551"
1991,Orthophosp,47,indic_b100,"0,9423076923"
1992,Orthophosp,47,indic_b100,"0,6430769231"
1993,Orthophosp,47,indic_b100,"0,9447170901"
1994,Orthophosp,47,indic_b100,"0,7998268773"
1995,Orthophosp,47,indic_b100,"0,6498593378"
1996,Orthophosp,47,indic_b100,"0,8859699769"
1997,Orthophosp,47,indic_b100,"0,6495381062"
1998,Orthophosp,47,indic_b100,"0,5594405594"
1999,Orthophosp,47,indic_b100,"0,5922344111"
2000,Orthophosp,47,indic_b100,"0,5700057737"
2001,Orthophosp,47,indic_b100,"0,6495381062"
2002,Orthophosp,47,indic_b100,"0,6509815242"
2003,Orthophosp,47,indic_b100,"0,4450549451"
2004,Orthophosp,47,indic_b100,"0,313221709"
2005,Orthophosp,47,indic_b100,"0,3767321016"
2006,Orthophosp,47,indic_b100,"0,3905889145"
2007,Orthophosp,47,indic_b100,"0,6747979215"
2008,Orthophosp,47,indic_b100,"0,3043206313"
2009,Orthophosp,47,indic_b100,"0,2328714396"
2010,Orthophosp,47,indic_b100,"0,4763279446"
2011,Orthophosp,47,indic_b100,"0,2619803695"
2012,Orthophosp,47,indic_b100,"0,291025641"
2013,Orthophosp,47,indic_b100,"0,1926530612"
2014,Orthophosp,47,indic_b100,"0,2723809524"
2015,Orthophosp,47,indic_b100,"0,236462585"
2016,Orthophosp,47,indic_b100,"0,6965416157"
2017,Orthophosp,47,indic_b100,"0,2936004748"
2018,Orthophosp,47,indic_b100,"0,2402564103"
1971,Orthophosp,12,indic_b100,"0,9285714286"
1972,Orthophosp,12,indic_b100,"1,6085536974"
1973,Orthophosp,12,indic_b100,"1,5089686195"
1974,Orthophosp,12,indic_b100,"0,8936170213"
1975,Orthophosp,12,indic_b100,"0,9574898785"
1976,Orthophosp,12,indic_b100,"1,0092724535"
1977,Orthophosp,12,indic_b100,"0,7636363636"
1978,Orthophosp,12,indic_b100,"1,0340909091"
1979,Orthophosp,12,indic_b100,"1,3172994331"
1980,Orthophosp,12,indic_b100,"1,0946572754"
1981,Orthophosp,12,indic_b100,"0,7415654521"
1982,Orthophosp,12,indic_b100,"0,8363636364"
1983,Orthophosp,12,indic_b100,"1,0145631068"
1984,Orthophosp,12,indic_b100,"0,5694444444"
1985,Orthophosp,12,indic_b100,"0,5555555556"
1986,Orthophosp,12,indic_b100,"0,8918269231"
1987,Orthophosp,12,indic_b100,"1,1274038462"
1988,Orthophosp,12,indic_b100,"0,9025911708"
1989,Orthophosp,12,indic_b100,"1,3745454545"
1990,Orthophosp,12,indic_b100,"0,9444444444"
1991,Orthophosp,12,indic_b100,"1,2840909091"
1992,Orthophosp,12,indic_b100,"0,6818181818"
1993,Orthophosp,12,indic_b100,"1,1188630491"
1994,Orthophosp,12,indic_b100,"0,8717233277"
1995,Orthophosp,12,indic_b100,"0,7836988381"
1996,Orthophosp,12,indic_b100,"0,8748254243"
1997,Orthophosp,12,indic_b100,"0,7592592593"
1998,Orthophosp,12,indic_b100,"0,6772093023"
1999,Orthophosp,12,indic_b100,"0,5307443366"
2000,Orthophosp,12,indic_b100,"0,7233009709"
2001,Orthophosp,12,indic_b100,"0,7310477104"
2002,Orthophosp,12,indic_b100,"0,6666666667"
2003,Orthophosp,12,indic_b100,"0,499004232"
2004,Orthophosp,12,indic_b100,"0,3997856774"
2005,Orthophosp,12,indic_b100,"0,7423727273"
2006,Orthophosp,12,indic_b100,"0,5662727273"
2007,Orthophosp,12,indic_b100,"0,428030303"
2008,Orthophosp,12,indic_b100,"0,2736318408"
2009,Orthophosp,12,indic_b100,"0,3139393939"
2010,Orthophosp,12,indic_b100,"0,2661691542"
2011,Orthophosp,12,indic_b100,"0,2158333333"
2012,Orthophosp,12,indic_b100,"0,216"
2013,Orthophosp,12,indic_b100,"0,2575107296"
2014,Orthophosp,12,indic_b100,"0,2704545455"
2015,Orthophosp,12,indic_b100,"0,2114427861"
2016,Orthophosp,12,indic_b100,"0,2053482587"
2017,Orthophosp,12,indic_b100,"0,2171641791"
2018,Orthophosp,12,indic_b100,"0,1779850746"
1971,Orthophosp,48,indic_b100,"1,381292555"
1972,Orthophosp,48,indic_b100,"2,511441009"
1973,Orthophosp,48,indic_b100,"0,4270116931"
1974,Orthophosp,48,indic_b100,"0,4756776162"
1975,Orthophosp,48,indic_b100,"0,4259028643"
1976,Orthophosp,48,indic_b100,"0,5362892653"
1977,Orthophosp,48,indic_b100,"0,4333748443"
1978,Orthophosp,48,indic_b100,"1,0830589351"
1979,Orthophosp,48,indic_b100,"0,6276463263"
1980,Orthophosp,48,indic_b100,"0,9908256881"
1981,Orthophosp,48,indic_b100,"0,8199116004"
1982,Orthophosp,48,indic_b100,"1,0568807339"
1983,Orthophosp,48,indic_b100,"0,7408750977"
1984,Orthophosp,48,indic_b100,"1,236884697"
1985,Orthophosp,48,indic_b100,"0,6153030472"
1986,Orthophosp,48,indic_b100,"1,2017340079"
1987,Orthophosp,48,indic_b100,"1,3976599599"
1988,Orthophosp,48,indic_b100,"0,7283950617"
1989,Orthophosp,48,indic_b100,"1,0108550061"
1990,Orthophosp,48,indic_b100,"1,0348623853"
1991,Orthophosp,48,indic_b100,"1,0736410314"
1992,Orthophosp,48,indic_b100,"0,5519655358"
1993,Orthophosp,48,indic_b100,"0,8381934368"
1994,Orthophosp,48,indic_b100,"0,7032034825"
1995,Orthophosp,48,indic_b100,"0,5267745953"
1996,Orthophosp,48,indic_b100,"0,480313093"
1997,Orthophosp,48,indic_b100,"0,5416513761"
1998,Orthophosp,48,indic_b100,"0,3722222222"
1999,Orthophosp,48,indic_b100,"0,3287671233"
2000,Orthophosp,48,indic_b100,"0,410620605"
2001,Orthophosp,48,indic_b100,"0,3255213923"
2002,Orthophosp,48,indic_b100,"0,5504587156"
2003,Orthophosp,48,indic_b100,"0,4601834862"
2004,Orthophosp,48,indic_b100,"0,5452146195"
2005,Orthophosp,48,indic_b100,"0,4361501171"
2006,Orthophosp,48,indic_b100,"0,3470449888"
2007,Orthophosp,48,indic_b100,"0,3472222222"
2008,Orthophosp,48,indic_b100,"0,2660550459"
2009,Orthophosp,48,indic_b100,"0,2473394495"
2010,Orthophosp,48,indic_b100,"0,3394631097"
2011,Orthophosp,48,indic_b100,"0,3594022416"
2012,Orthophosp,48,indic_b100,"0,2766972477"
2013,Orthophosp,48,indic_b100,"0,3412844037"
2014,Orthophosp,48,indic_b100,"0,3223015962"
2015,Orthophosp,48,indic_b100,"0,284629981"
2016,Orthophosp,48,indic_b100,"0,2611898649"
2017,Orthophosp,48,indic_b100,"0,302988792"
2018,Orthophosp,48,indic_b100,"0,2657941735"
1971,Orthophosp,32,indic_b100,"1,1032498026"
1972,Orthophosp,32,indic_b100,"0,9772913345"
1973,Orthophosp,32,indic_b100,"0,4372982348"
1974,Orthophosp,32,indic_b100,"0,96"
1975,Orthophosp,32,indic_b100,1
1976,Orthophosp,32,indic_b100,"1,0920634921"
1977,Orthophosp,32,indic_b100,"0,6455696203"
1978,Orthophosp,32,indic_b100,"0,5411392405"
1979,Orthophosp,32,indic_b100,"1,6422732068"
1980,Orthophosp,32,indic_b100,"1,0911148977"
1981,Orthophosp,32,indic_b100,"1,0488834188"
1982,Orthophosp,32,indic_b100,"1,3413568038"
1983,Orthophosp,32,indic_b100,"0,9816679773"
1984,Orthophosp,32,indic_b100,"1,3155301703"
1985,Orthophosp,32,indic_b100,"0,8964754566"
1986,Orthophosp,32,indic_b100,"0,6090734753"
1987,Orthophosp,32,indic_b100,"1,0493690858"
1988,Orthophosp,32,indic_b100,"0,8238329537"
1989,Orthophosp,32,indic_b100,"1,2167703683"
1990,Orthophosp,32,indic_b100,"0,9569456028"
1991,Orthophosp,32,indic_b100,"0,8899686106"
1992,Orthophosp,32,indic_b100,"0,9135996597"
1993,Orthophosp,32,indic_b100,"1,066703112"
1994,Orthophosp,32,indic_b100,"0,9766648266"
1995,Orthophosp,32,indic_b100,"0,7274178629"
1996,Orthophosp,32,indic_b100,"1,3123405177"
1997,Orthophosp,32,indic_b100,"0,8999808209"
1998,Orthophosp,32,indic_b100,"0,6492374089"
1999,Orthophosp,32,indic_b100,"0,5448363131"
2000,Orthophosp,32,indic_b100,"0,9672863924"
2001,Orthophosp,32,indic_b100,"0,6108284194"
2002,Orthophosp,32,indic_b100,"0,8702531646"
2003,Orthophosp,32,indic_b100,"0,3604279687"
2004,Orthophosp,32,indic_b100,"0,3596699675"
2005,Orthophosp,32,indic_b100,"0,4748903069"
2006,Orthophosp,32,indic_b100,"0,4169077758"
2007,Orthophosp,32,indic_b100,"0,6118573164"
2008,Orthophosp,32,indic_b100,"0,4770722631"
2009,Orthophosp,32,indic_b100,"0,3098139204"
2010,Orthophosp,32,indic_b100,"0,38204997"
2011,Orthophosp,32,indic_b100,"0,3655096154"
2012,Orthophosp,32,indic_b100,"0,3220757756"
2013,Orthophosp,32,indic_b100,"0,3148110345"
2014,Orthophosp,32,indic_b100,"0,3039696822"
2015,Orthophosp,32,indic_b100,"0,2089495832"
2016,Orthophosp,32,indic_b100,"0,4877699795"
2017,Orthophosp,32,indic_b100,"0,3122231602"
2018,Orthophosp,32,indic_b100,"0,3257836454"
1971,Orthophosp,65,indic_b100,"1,8745461147"
1972,Orthophosp,65,indic_b100,"2,6543586052"
1973,Orthophosp,65,indic_b100,"0,4932077184"
1974,Orthophosp,65,indic_b100,"0,6179201507"
1975,Orthophosp,65,indic_b100,"0,4615384615"
1976,Orthophosp,65,indic_b100,"0,9357914812"
1977,Orthophosp,65,indic_b100,"0,9615384615"
1978,Orthophosp,65,indic_b100,"0,9855769231"
1979,Orthophosp,65,indic_b100,"1,3626373626"
1980,Orthophosp,65,indic_b100,"1,911083878"
1981,Orthophosp,65,indic_b100,"1,4615384615"
1982,Orthophosp,65,indic_b100,"2,958041958"
1983,Orthophosp,65,indic_b100,"1,8951048951"
1984,Orthophosp,65,indic_b100,"1,3254957431"
1985,Orthophosp,65,indic_b100,"1,0139940502"
1986,Orthophosp,65,indic_b100,"1,2847036067"
1987,Orthophosp,65,indic_b100,"2,1238320503"
1988,Orthophosp,65,indic_b100,"1,9947552448"
1989,Orthophosp,65,indic_b100,"1,2243006993"
1990,Orthophosp,65,indic_b100,"1,0192307692"
1991,Orthophosp,65,indic_b100,"1,1793425181"
1992,Orthophosp,65,indic_b100,"0,8996037576"
1993,Orthophosp,65,indic_b100,"1,0537013044"
1994,Orthophosp,65,indic_b100,"0,9477917121"
1995,Orthophosp,65,indic_b100,"0,9091817079"
1996,Orthophosp,65,indic_b100,"0,9969085243"
1997,Orthophosp,65,indic_b100,"0,6767578413"
1998,Orthophosp,65,indic_b100,"0,6567141719"
1999,Orthophosp,65,indic_b100,"0,5202265606"
2000,Orthophosp,65,indic_b100,"0,4446858348"
2001,Orthophosp,65,indic_b100,"0,5716783217"
2002,Orthophosp,65,indic_b100,"0,4454722493"
2003,Orthophosp,65,indic_b100,"0,3711288711"
2004,Orthophosp,65,indic_b100,"0,3511684518"
2005,Orthophosp,65,indic_b100,"0,434965035"
2006,Orthophosp,65,indic_b100,"0,4219114219"
2007,Orthophosp,65,indic_b100,"0,582667406"
2008,Orthophosp,65,indic_b100,"0,4032781564"
2009,Orthophosp,65,indic_b100,"0,4093638429"
2010,Orthophosp,65,indic_b100,"0,4404089581"
2011,Orthophosp,65,indic_b100,"0,3799402816"
2012,Orthophosp,65,indic_b100,"0,390345667"
2013,Orthophosp,65,indic_b100,"0,2326801363"
2014,Orthophosp,65,indic_b100,"0,2671170075"
2015,Orthophosp,65,indic_b100,"0,2325798558"
2016,Orthophosp,65,indic_b100,"0,4725886956"
2017,Orthophosp,65,indic_b100,"0,3550140535"
2018,Orthophosp,65,indic_b100,"0,1977179934"
1971,Orthophosp,82,indic_b100,"1,1687733339"
1972,Orthophosp,82,indic_b100,"0,8234672487"
1973,Orthophosp,82,indic_b100,"0,6815515758"
1974,Orthophosp,82,indic_b100,"0,9737488321"
1975,Orthophosp,82,indic_b100,"1,019818332"
1976,Orthophosp,82,indic_b100,"0,5327211747"
1977,Orthophosp,82,indic_b100,"0,369209631"
1978,Orthophosp,82,indic_b100,"0,4814839047"
1979,Orthophosp,82,indic_b100,"1,1263157895"
1980,Orthophosp,82,indic_b100,"0,6477361947"
1981,Orthophosp,82,indic_b100,"0,4693396226"
1982,Orthophosp,82,indic_b100,"0,8631578947"
1983,Orthophosp,82,indic_b100,"0,4551886792"
1984,Orthophosp,82,indic_b100,"0,6455770741"
1985,Orthophosp,82,indic_b100,"0,5340627581"
1986,Orthophosp,82,indic_b100,"0,8571708977"
1987,Orthophosp,82,indic_b100,"0,8852394661"
1988,Orthophosp,82,indic_b100,"0,6717264241"
1989,Orthophosp,82,indic_b100,"0,9538515223"
1990,Orthophosp,82,indic_b100,"0,9025124313"
1991,Orthophosp,82,indic_b100,"0,6868421053"
1992,Orthophosp,82,indic_b100,"0,4421879089"
1993,Orthophosp,82,indic_b100,"0,3958333333"
1994,Orthophosp,82,indic_b100,"0,3979166667"
1995,Orthophosp,82,indic_b100,"0,6153466411"
1996,Orthophosp,82,indic_b100,"0,6684637529"
1997,Orthophosp,82,indic_b100,"0,5872808165"
1998,Orthophosp,82,indic_b100,"0,5081130594"
1999,Orthophosp,82,indic_b100,"0,5285527349"
2000,Orthophosp,82,indic_b100,"0,5140350877"
2001,Orthophosp,82,indic_b100,"0,5165991903"
2002,Orthophosp,82,indic_b100,"0,4952830189"
2003,Orthophosp,82,indic_b100,"0,2951388889"
2004,Orthophosp,82,indic_b100,"0,2771929825"
2005,Orthophosp,82,indic_b100,"0,2780701754"
2006,Orthophosp,82,indic_b100,"0,2798742138"
2007,Orthophosp,82,indic_b100,"0,2413194444"
2008,Orthophosp,82,indic_b100,"0,181510876"
2009,Orthophosp,82,indic_b100,"0,1698784722"
2010,Orthophosp,82,indic_b100,"0,1760177837"
2011,Orthophosp,82,indic_b100,"0,1894654088"
2012,Orthophosp,82,indic_b100,"0,1320754717"
2013,Orthophosp,82,indic_b100,"0,1470797721"
2014,Orthophosp,82,indic_b100,"0,2013888889"
2015,Orthophosp,82,indic_b100,"0,1486717372"
2016,Orthophosp,82,indic_b100,"0,1754385965"
2017,Orthophosp,82,indic_b100,"0,1350877193"
2018,Orthophosp,82,indic_b100,"0,1505626799"
